route,flights,delayed,severity,cancelled,cascade,distance,z_delayed,z_severity,z_cancelled,z_cascade,score,origin,dest,origin_lat,origin_lon,dest_lat,dest_lon
ATL-AUS,4575,0.2380635132134133,14.848767488341107,0.014426229508196721,18.52705223880597,813.0,0.20335531679275,-0.4690740712556226,-0.32369179900190814,-0.9766398321463666,-0.39151259640278685,ATL,AUS,33.6367,-84.428101,30.197535,-97.662015
ATL-AVL,1986,0.18111852231913803,12.522832221652129,0.01460221550855992,15.88385269121813,164.0,-0.8025831369526011,-0.8491727231709136,-0.3105450754567957,-1.2323230609952807,-0.7986559991438977,ATL,AVL,33.6367,-84.428101,35.435488,-82.541853
ATL-BDL,2330,0.2497805092186128,17.173397717295874,0.019313304721030045,16.221441124780316,859.0,0.41033711903579456,-0.08918868541466149,0.04138852917587032,-1.1996672969633908,-0.20928258354159684,ATL,BDL,33.6367,-84.428101,41.938555,-72.688016
ATL-BHM,3160,0.18272639381243957,12.28520786335804,0.016455696202531647,16.167548500881836,134.0,-0.7741799404924259,-0.8880047145609373,-0.1720840715726198,-1.2048804637491064,-0.7597872975937723,ATL,BHM,33.6367,-84.428101,33.562877,-86.750712
ATL-BNA,4185,0.20428015564202334,12.674367704280156,0.014814814814814815,16.652380952380952,214.0,-0.39343077350245004,-0.8244091652640597,-0.2946632195168486,-1.157981421728932,-0.6676211450030726,ATL,BNA,33.6367,-84.428101,36.1245,-86.6782
ATL-BOS,4923,0.2731231854002489,18.888635420987143,0.019500304692260818,15.190584662110858,946.0,0.8226876210848523,0.19111126455574762,0.055358031975190986,-1.2993845918969613,-0.0575569185702926,ATL,BOS,33.6367,-84.428101,42.36197,-71.0079
ATL-BUF,1408,0.22529069767441862,14.289970930232558,0.022017045454545456,19.116129032258065,712.0,-0.022277633735346122,-0.5603912379342625,0.2433667086209876,-0.9196569771336802,-0.3147397850455753,ATL,BUF,33.6367,-84.428101,42.940498,-78.732201
ATL-BWI,5463,0.27364864864864863,19.647334834834833,0.02233205198608823,24.920438957475994,577.0,0.8319699772551541,0.315096066945775,0.26689871557921613,-0.3581917240566425,0.26394325893087567,ATL,BWI,33.6367,-84.428101,39.1754,-76.668297
ATL-CAE,1779,0.20091064314171883,13.971542401821287,0.011242270938729624,22.03116147308782,192.0,-0.45295351889589436,-0.6124280491533421,-0.5615438043062395,-0.6376786802809665,-0.5661510131591106,ATL,CAE,33.6367,-84.428101,33.938172,-81.123022
ATL-CHA,1323,0.21638330757341576,15.919629057187016,0.021919879062736205,21.196428571428573,106.0,-0.17962749163145564,-0.29407649306177863,0.23610806481775343,-0.7184244581460661,-0.23900509450538676,ATL,CHA,33.6367,-84.428101,35.035301,-85.203796
ATL-CHS,3162,0.19207218820496294,12.135675153077667,0.016761543327008223,14.437919463087248,259.0,-0.6090856308332764,-0.9124409843096303,-0.14923630195308837,-1.372191757933362,-0.7607386687573392,ATL,CHS,33.6367,-84.428101,32.896159,-80.038151
ATL-CLE,3332,0.2229377491567004,14.783808647654094,0.020108043217286913,22.104539202200826,554.0,-0.06384268373334048,-0.47968948610775713,0.10075806584006228,-0.630580671081345,-0.26833869377059505,ATL,CLE,33.6367,-84.428101,41.411701,-81.8498
ATL-CLT,4624,0.21876379690949227,17.277041942604857,0.01967993079584775,29.715438950554994,226.0,-0.1375759305672701,-0.07225139963420686,0.06877668300691794,0.10564048326943547,-0.008852540981280892,ATL,CLT,33.6367,-84.428101,35.2140007019043,-80.94309997558594
ATL-CMH,3237,0.22379158819836786,13.376961707470182,0.013901760889712697,19.20196353436185,447.0,-0.04875953924891957,-0.7095929718467531,-0.36287130146839164,-0.9113539934771633,-0.5081444515103068,ATL,CMH,33.6367,-84.428101,39.998001,-82.891899
ATL-CVG,3007,0.19817382482245519,13.009130875887724,0.015630196208846026,18.638225255972696,373.0,-0.5012996639215983,-0.7697029866092869,-0.23375159160875533,-0.9658857912658723,-0.6176600083513782,ATL,CVG,33.6367,-84.428101,39.048801,-84.667801
ATL-DAB,1555,0.16294349540078842,10.0742444152431,0.01607717041800643,14.068548387096774,366.0,-1.1236466438195893,-1.2493149531123218,-0.2003611722146005,-1.4079219355655537,-0.9953111761780162,ATL,DAB,33.6367,-84.428101,29.18255,-81.059464
ATL-DAL,3463,0.20255041518386713,13.380189798339265,0.01992492058908461,24.190336749633968,721.0,-0.42398679633313174,-0.7090654451330174,0.08707821310824504,-0.428816316157957,-0.36869758612896525,ATL,DAL,33.6367,-84.428101,32.844776,-96.847653
ATL-DAY,1396,0.16399416909620992,11.349125364431487,0.0164756446991404,18.92,432.0,-1.1050863972383669,-1.0409770268256613,-0.17059385434218874,-0.9386290234494865,-0.8138215754639259,ATL,DAY,33.6367,-84.428101,39.902401,-84.219398
ATL-DCA,6850,0.3152701882210079,23.19808743169399,0.033576642335766425,20.614347616754934,547.0,1.5672182669186636,0.8953513709861672,1.1069059911589147,-0.7747305883730609,0.6986862601726712,ATL,DCA,33.6367,-84.428101,38.8521,-77.037697
ATL-DEN,5591,0.26379811183732754,18.32044299201162,0.010373815059917725,19.179628355127324,1199.0,0.657959346768985,0.0982586476428498,-0.6264202679243946,-0.9135145305992336,-0.19592920102794836,ATL,DEN,33.6367,-84.428101,39.860027,-104.673792
ATL-DFW,6719,0.28076923076923077,24.050461538461537,0.027533859205238875,31.952328767123287,731.0,0.9577557093390147,1.0346442625596493,0.6554905427927875,0.32202036703620557,0.7424777204319143,ATL,DFW,33.6367,-84.428101,32.896801,-97.038002
ATL-DSM,1227,0.17301324503311258,11.923013245033113,0.014669926650366748,17.550239234449762,743.0,-0.9457635988727631,-0.9471936731394168,-0.3054868341170236,-1.0711293697082687,-0.817393368959368,ATL,DSM,33.6367,-84.428101,41.534027,-93.656719
ATL-DTW,4955,0.22993890020366597,16.183910386965376,0.008274470232088799,20.193976970770592,594.0,0.059833287550908415,-0.25088828459622997,-0.7832481179827452,-0.8153940805322764,-0.4474242988900858,ATL,DTW,33.6367,-84.428101,42.21377,-83.353786
ATL-ECP,2363,0.18295847750865052,11.69204152249135,0.016504443504020312,16.31205673758865,240.0,-0.7700801608482533,-0.9849385070675127,-0.1684424904529903,-1.1909018246447753,-0.7785907457533829,ATL,ECP,33.6367,-84.428101,30.357106,-85.795414
ATL-EWR,6167,0.3426348723152376,29.860815153052595,0.036646667747689314,15.990128331688055,746.0,2.0506179052834623,1.9841580378080295,1.3362468210188119,-1.22204275547384,1.037245002159116,ATL,EWR,33.6367,-84.428101,40.6894,-74.170545
ATL-EYW,1453,0.20658263305322128,14.732492997198879,0.008947006194081212,10.196610169491525,646.0,-0.35275730020074664,-0.4880753641842135,-0.7330075059555773,-1.7824640946258767,-0.8390760662416035,ATL,EYW,33.6367,-84.428101,24.556119,-81.759579
ATL-FLL,6961,0.3188171252022951,22.19552743857584,0.02111765550926591,20.9746192893401,581.0,1.6298752319379866,0.7315154692283012,0.17617937016541932,-0.7398806185350143,0.4494223631991733,ATL,FLL,33.6367,-84.428101,26.072599,-80.152702
ATL-GNV,1575,0.16322580645161291,10.895483870967741,0.015238095238095238,21.126482213438734,300.0,-1.1186595933787724,-1.1151100100551838,-0.2630428025777659,-0.7251905423311912,-0.8055007370857283,ATL,GNV,33.6367,-84.428101,29.6900997162,-82.2717971802
ATL-GPT,1311,0.1827371695178849,13.069984447900467,0.016781083142639208,22.361702127659573,352.0,-0.773989586673706,-0.7597584447221861,-0.1477766145137871,-0.6057046653399207,-0.5718073278124001,ATL,GPT,33.6367,-84.428101,30.405582,-89.069836
ATL-GRR,1446,0.19017543859649122,13.87298245614035,0.013831258644536652,17.58671586715867,640.0,-0.6425918855244147,-0.628534474393412,-0.3681380472591155,-1.0676008948199234,-0.6767163254992163,ATL,GRR,33.6367,-84.428101,42.880798,-85.522797
ATL-GSO,2681,0.19002284843869002,12.504188880426504,0.01864975755315181,16.781563126252504,306.0,-0.6452874045680524,-0.8522193723913557,-0.008180590852052583,-1.1454853105838831,-0.662793169598836,ATL,GSO,33.6367,-84.428101,36.09937,-79.937262
ATL-GSP,2749,0.1900184842883549,11.841404805914973,0.014914514368861403,13.805447470817121,153.0,-0.6453644976814427,-0.9605299246413225,-0.2872153402996584,-1.4333723378436865,-0.8316205251165275,ATL,GSP,33.6367,-84.428101,34.895699,-82.218903
ATL-HOU,3010,0.20531807472231572,13.019185459441266,0.009966777408637873,24.057377049180328,696.0,-0.37509583835985655,-0.7680598911590377,-0.6568272972493654,-0.44167783679108324,-0.5604152158898358,ATL,HOU,33.6367,-84.428101,29.645336,-95.276812
ATL-HSV,2303,0.18954827280779452,12.420726306465898,0.016500217108119844,18.179906542056074,151.0,-0.6536708263375737,-0.8658586220739002,-0.16875821589922455,-1.0102200938814372,-0.6746269395480339,ATL,HSV,33.6367,-84.428101,34.636244,-86.774378
ATL-IAD,3855,0.2645418326693227,22.98804780876494,0.021271076523994813,28.6425702811245,534.0,0.6710972430440832,0.8610272095757013,0.18764041628550202,0.0018592436800280215,0.43040602814632867,ATL,IAD,33.6367,-84.428101,38.9445,-77.455803
ATL-IAH,4734,0.25735294117647056,19.97037197231834,0.021123785382340516,24.80924369747899,689.0,0.5441048196737992,0.3678860057865253,0.1766372915143457,-0.36894791654111614,0.17992005010838855,ATL,IAH,33.6367,-84.428101,29.9844,-95.3414
ATL-ICT,1143,0.15630550621669628,9.310834813499111,0.009623797025371828,15.403409090909092,782.0,-1.2409073276999567,-1.3740694828869806,-0.6824490414272524,-1.278797558586246,-1.144055852650109,ATL,ICT,33.6367,-84.428101,37.650314,-97.428583
ATL-ILM,1075,0.1885014137606032,14.05937794533459,0.013023255813953489,19.06,377.0,-0.6721636868101676,-0.5980741794830225,-0.4284984726078497,-0.9250864772306382,-0.6559557040329196,ATL,ILM,33.6367,-84.428101,34.272345,-77.905117
ATL-IND,3308,0.19356814701378255,12.587442572741194,0.012091898428053204,21.54746835443038,432.0,-0.5826593821434725,-0.8386142576364507,-0.4980738822930516,-0.6844675118178052,-0.650953758472695,ATL,IND,33.6367,-84.428101,39.7173,-86.294403
ATL-JAN,2020,0.18639798488664988,13.568261964735516,0.01485148514851485,23.616216216216216,340.0,-0.7093209495614492,-0.6783311517355208,-0.291923826960245,-0.4843524151508134,-0.5409820858520071,ATL,JAN,33.6367,-84.428101,32.311199,-90.075897
ATL-JAX,3968,0.2692800409941071,17.404304381245197,0.015372983870967742,17.011417697431018,269.0,0.7547981249110451,-0.051454483202605254,-0.2529661853349559,-1.1232509094853214,-0.16821836327795936,ATL,JAX,33.6367,-84.428101,30.492469,-81.687813
ATL-JFK,4366,0.2704609595484478,24.670978363123236,0.024736601007787448,27.812173913043477,760.0,0.7756591587947492,1.1360476042272,0.4465263062609162,-0.0784670505678379,0.5699415046787569,ATL,JFK,33.6367,-84.428101,40.639447,-73.779317
ATL-LAS,4875,0.25036329665767076,16.51546605771227,0.010051282051282051,19.217247097844112,1747.0,0.4206321122582294,-0.196706267886383,-0.650514527069756,-0.9098755765853974,-0.3341160648208268,ATL,LAS,33.6367,-84.428101,36.083361,-115.151817
ATL-LAX,5192,0.2328393135725429,16.244149765990638,0.01078582434514638,18.571189279731993,1947.0,0.11106935403702503,-0.24104411262479306,-0.5956418414601201,-0.9723703470270534,-0.42449673676873534,ATL,LAX,33.6367,-84.428101,33.942501,-118.407997
ATL-LEX,2023,0.1846076458752515,12.741951710261569,0.01532377656945131,21.264305177111716,304.0,-0.7409474513577138,-0.8133647523208146,-0.25664212994476826,-0.7118585862200482,-0.6307032299608362,ATL,LEX,33.6367,-84.428101,38.035066,-84.606738
ATL-LGA,8144,0.28153354632587857,22.353099041533547,0.03462671905697446,20.027689514298682,762.0,0.971257413301972,0.7572654351547451,1.1853501192508615,-0.8314794774243164,0.5205983725708155,ATL,LGA,33.6367,-84.428101,40.777199,-73.872597
ATL-LIT,2240,0.17343678685531722,12.65449566408033,0.019196428571428573,14.802631578947368,453.0,-0.9382816939846572,-0.8276566054653999,0.032657502704124514,-1.3369122530361497,-0.7675482624455205,ATL,LIT,33.6367,-84.428101,34.729222,-92.223591
ATL-MCI,3264,0.20117975783918038,13.034150884818379,0.011029411764705883,18.246913580246915,692.0,-0.44819958323986403,-0.7656142779501727,-0.5774450732091964,-1.003738337369383,-0.698749317942154,ATL,MCI,33.6367,-84.428101,39.301699,-94.713893
ATL-MCO,8183,0.3219621513944223,24.9515687250996,0.014175730172308445,22.1430781129157,404.0,1.6854324062392492,1.1819009948417472,-0.342404909762769,-0.6268527069414861,0.4745189460941853,ATL,MCO,33.6367,-84.428101,28.429399490356445,-81.30899810791016
ATL-MDW,3569,0.23335246842709528,17.260619977037887,0.017932193891846457,32.6629766297663,591.0,0.1201342813083058,-0.07493503707811995,-0.06178491768334104,0.3907630922159836,0.0935443546907071,ATL,MDW,33.6367,-84.428101,41.785999,-87.752403
ATL-MEM,3305,0.1936978683966636,12.733704046957058,0.019062027231467472,16.60127591706539,332.0,-0.5803678420929116,-0.8147125652837947,0.022617287818197995,-1.162924938177338,-0.6338470144339616,ATL,MEM,33.6367,-84.428101,35.043845,-89.97634
ATL-MIA,6220,0.2978200295033601,22.386002294705786,0.015916398713826368,25.819482663731424,594.0,1.2589596228768705,0.7626424043049653,-0.21237133861630175,-0.2712250030228634,0.38450142138566773,ATL,MIA,33.6367,-84.428101,25.796011,-80.289751
ATL-MKE,2223,0.18056828597616864,10.466544454628782,0.016644174538911382,12.705583756345177,669.0,-0.8123031120961349,-1.1852062402636283,-0.15800413011413292,-1.5397648748984776,-0.9238195893430934,ATL,MKE,33.6367,-84.428101,42.947201,-87.896599
ATL-MLB,1437,0.18714689265536724,12.11864406779661,0.013917884481558803,16.267924528301887,443.0,-0.6960914255764491,-0.9152241626072787,-0.36166681699736825,-1.1951708423876746,-0.7920383118921926,ATL,MLB,33.6367,-84.428101,28.102009,-80.641088
ATL-MSN,1016,0.1906187624750499,12.805389221556887,0.011811023622047244,14.041884816753926,707.0,-0.6347605288080059,-0.8029979493966146,-0.5190561389369137,-1.4105011686636073,-0.8418289464512854,ATL,MSN,33.6367,-84.428101,43.1399,-89.337502
ATL-MSP,3529,0.20262182958107722,13.15702479338843,0.004533862283933126,15.450070323488045,907.0,-0.4227252544981695,-0.745534524368069,-1.0626836326461973,-1.2742839021660395,-0.8763068284196187,ATL,MSP,33.6367,-84.428101,44.880081,-93.221741
ATL-MSY,4164,0.21299462628236443,14.45285784074255,0.015129682997118156,22.587155963302752,425.0,-0.239488855460362,-0.5337726574491619,-0.27114154769436816,-0.5838959582726747,-0.4070747547191417,ATL,MSY,33.6367,-84.428101,29.993401,-90.264673
ATL-MYR,1483,0.21384509938313914,13.825222755311858,0.014834794335805798,16.259615384615383,317.0,-0.22446517062856172,-0.63633924787992,-0.2931706846647005,-1.1959746064049142,-0.5874874273945241,ATL,MYR,33.6367,-84.428101,33.679699,-78.928299
ATL-OKC,1823,0.21468609865470853,14.094170403587444,0.019199122325836534,21.289817232375977,761.0,-0.209608841853057,-0.592388481059629,0.03285873487274479,-0.7093907420232333,-0.36963233251579364,ATL,OKC,33.6367,-84.428101,35.393388,-97.598248
ATL-OMA,1779,0.22514285714285714,15.256571428571428,0.012928611579539067,19.923857868020306,821.0,-0.02488925019860889,-0.4024317488543018,-0.43556870309446405,-0.841523369343631,-0.42610326787275143,ATL,OMA,33.6367,-84.428101,41.3032,-95.894096
ATL-ORD,6297,0.2852261633582818,23.691669378457533,0.020327139907892647,24.502567027952082,606.0,1.0364878297005968,0.9760113253973728,0.11712529741017617,-0.39861350919333544,0.4327527358287026,ATL,ORD,33.6367,-84.428101,41.9786,-87.9048
ATL-ORF,2873,0.2443342776203966,15.593484419263456,0.014966933518969718,15.184057971014493,516.0,0.3141289415190002,-0.3473742520233236,-0.28329946020964264,-1.300015934867166,-0.404140176395283,ATL,ORF,33.6367,-84.428101,36.895341,-76.201
ATL-PBI,3861,0.27921052631578946,17.138684210526314,0.014245014245014245,16.49670122525919,545.0,0.9302210531187366,-0.09486148177977474,-0.337229165396383,-1.1730407067281046,-0.16872757519638143,ATL,PBI,33.6367,-84.428101,26.683201,-80.095596
ATL-PDX,1613,0.22305764411027568,14.038847117794486,0.009299442033477991,13.536516853932584,2172.0,-0.061724728451982874,-0.6014292771000804,-0.7066794086161482,-1.4593866614781315,-0.7073050189115857,ATL,PDX,33.6367,-84.428101,45.588699,-122.598
ATL-PHL,5629,0.2886201209455745,23.144951438519332,0.029490140344643808,32.9784126984127,666.0,1.096442399783454,0.8866680169551594,0.8016310725121752,0.42127600320695324,0.8015043731144355,ATL,PHL,33.6367,-84.428101,39.871899,-75.241096
ATL-PHX,3775,0.25335120643431636,18.286595174262736,0.009006622516556291,18.54074074074074,1587.0,0.473413810761436,0.09272732005997168,-0.7285539738067778,-0.9753157095026637,-0.2844321381220084,ATL,PHX,33.6367,-84.428101,33.435302,-112.005905
ATL-PIT,2819,0.17271407837445574,10.956821480406386,0.02021993614757006,15.455882352941176,526.0,-0.9510484051620496,-1.1050863679559244,0.10911682970792219,-1.2737216901839372,-0.8051849083984973,ATL,PIT,33.6367,-84.428101,40.491501,-80.232903
ATL-PNS,2779,0.19110621095185593,12.507901506798971,0.01727240014393667,13.209615384615384,272.0,-0.6261497070423278,-0.8516126640708578,-0.11107364509723755,-1.4910086490298293,-0.7699611663100632,ATL,PNS,33.6367,-84.428101,30.472718,-87.186639
ATL-PVD,1028,0.2672672672672673,14.671671671671671,0.02821011673151751,16.254681647940075,903.0,0.7192422935952477,-0.49801463642952487,0.7060091677114658,-1.196451858954607,-0.06730375851935455,ATL,PVD,33.6367,-84.428101,41.725038,-71.425668
ATL-RDU,4599,0.21157243816254417,14.650176678445229,0.01456838443139813,24.608559498956158,356.0,-0.2646119382060091,-0.5015272956446412,-0.31307236636494473,-0.38836059535460216,-0.36689304889254926,ATL,RDU,33.6367,-84.428101,35.878659,-78.7873
ATL-RIC,2697,0.21927162367223066,14.374810318664643,0.0192806822395254,16.041522491349482,481.0,-0.12860512452345146,-0.5465269925985536,0.03895152427313948,-1.217071271312456,-0.4633129660403304,ATL,RIC,33.6367,-84.428101,37.505199,-77.319702
ATL-ROC,1045,0.27317554240631164,15.660749506903352,0.026794258373205742,16.873646209386283,749.0,0.8236125123684298,-0.33638195593535714,0.6002399680174769,-1.1365778862316454,-0.01227684044527394,ATL,ROC,33.6367,-84.428101,43.1189,-77.672401
ATL-RSW,2882,0.24381625441696114,16.126501766784454,0.015961138098542677,14.194202898550724,515.0,0.30497801442103006,-0.2602698608815185,-0.2090291618452525,-1.3957670639300397,-0.39002201805894515,ATL,RSW,33.6367,-84.428101,26.534685,-81.752816
ATL-SAN,2522,0.24085243264977885,13.512665862484921,0.007137192704203013,11.303839732888147,1892.0,0.2526218328002179,-0.6874165307741549,-0.86820642842975,-1.6753590407889176,-0.7445900417981512,ATL,SAN,33.6367,-84.428101,32.733601,-117.190002
ATL-SAT,3141,0.22404900064474534,14.221147646679562,0.011461318051575931,20.56978417266187,874.0,-0.044212324924756824,-0.5716381705869139,-0.5451802763551398,-0.7790413205252137,-0.485018023098006,ATL,SAT,33.6367,-84.428101,29.533701,-98.469803
ATL-SAV,2938,0.19542619542619544,12.374220374220375,0.015997277059223963,13.592198581560284,215.0,-0.54983678760769,-0.8734585077653668,-0.20632946457215107,-1.4540004302642495,-0.7709062975523644,ATL,SAV,33.6367,-84.428101,32.126591,-81.19998
ATL-SBN,1038,0.2798029556650246,29.220689655172414,0.018304431599229287,0.0,566.0,0.9406863715631527,1.8795502947270193,-0.033977556745943,-2.768807412453879,0.004362924272587554,ATL,SBN,33.6367,-84.428101,41.708304,-86.316922
ATL-SDF,2685,0.1859582542694497,13.019354838709678,0.01638733705772812,15.551020408163266,321.0,-0.7170888309884933,-0.768032211613305,-0.17719072083254703,-1.2645187508266762,-0.7317076285652554,ATL,SDF,33.6367,-84.428101,38.1706,-85.735076
ATL-SEA,3268,0.23391089108910892,13.434715346534654,0.00795593635250918,11.476190476190476,2182.0,0.12999886852380463,-0.7001550134194502,-0.8070436292503624,-1.6586871271673125,-0.7589717253283301,ATL,SEA,33.6367,-84.428101,47.447943,-122.310276
ATL-SFO,3367,0.2629685157421289,17.55592203898051,0.007722007722007722,12.529076396807298,2139.0,0.6433044561432817,-0.02667749644072386,-0.824518854712288,-1.5568388682878251,-0.4411826908243888,ATL,SFO,33.6367,-84.428101,37.619806,-122.374821
ATL-SHV,1537,0.2603748326639893,27.16934404283802,0.026024723487312947,0.0,552.0,0.5974868081964533,1.5443244124647881,0.5427532225816292,-2.768807412453879,-0.02106074230275201,ATL,SHV,33.6367,-84.428101,32.444747,-93.826741
ATL-SJU,2172,0.3020102851799906,20.26180458158018,0.013351749539594844,15.73219814241486,1547.0,1.3329808712773354,0.4155112099317245,-0.40395892861913363,-1.2469929805414728,0.024385043012113417,ATL,SJU,33.6367,-84.428101,18.4394,-66.001801
ATL-SLC,2957,0.19319727891156463,12.811224489795919,0.00439634764964491,13.890845070422536,1590.0,-0.589210800967671,-0.8020443641343826,-1.0729564206899245,-1.4251116168462932,-0.9723308006595679,ATL,SLC,33.6367,-84.428101,40.78886,-111.979866
ATL-SMF,1009,0.18328298086606243,10.920443101711983,0.014866204162537165,9.587912087912088,2092.0,-0.7643477794664357,-1.111031233618626,-0.2908242689964942,-1.8413449653624052,-1.0018870618609903,ATL,SMF,33.6367,-84.428101,38.6954,-121.591003
ATL-SNA,1076,0.261116367076632,14.437086092715232,0.011152416356877323,5.916666666666667,1919.0,0.6105860811744342,-0.5363500379332133,-0.5682562322518484,-2.196473613919207,-0.6726234507324587,ATL,SNA,33.6367,-84.428101,33.675063,-117.869281
ATL-SRQ,2272,0.21524663677130046,13.47982062780269,0.016725352112676055,13.727083333333333,444.0,-0.19970688493964386,-0.6927840186846543,-0.15193990274295222,-1.4409526946563609,-0.6213458752559029,ATL,SRQ,33.6367,-84.428101,27.394631,-82.554359
ATL-STL,3651,0.189640768588137,12.229741019214703,0.015064365927143249,23.08663729809104,484.0,-0.6520368799483568,-0.897068970555856,-0.2760209441234288,-0.5355798935453706,-0.5901766720432531,ATL,STL,33.6367,-84.428101,38.748697,-90.370003
ATL-SYR,1103,0.23234200743494424,13.763940520446097,0.024478694469628286,17.088,794.0,0.10228439579508143,-0.6463538408019278,0.42725985352798324,-1.1158429139704191,-0.30816312636232057,ATL,SYR,33.6367,-84.428101,43.11119842529297,-76.1063003540039
ATL-TLH,1709,0.2045319022063208,15.33154442456768,0.01579871269748391,23.014577259475217,223.0,-0.3889836475015825,-0.3901798452367123,-0.22116286475353314,-0.542550439284562,-0.3857191991940975,ATL,TLH,33.6367,-84.428101,30.401209,-84.35433
ATL-TPA,6089,0.28929346918323035,20.242525471855686,0.014288060436853342,24.22921478060046,406.0,1.1083371577662458,0.4123606649783224,-0.33401347561077194,-0.4250555480775172,0.19040719976406975,ATL,TPA,33.6367,-84.428101,27.9755,-82.533203
ATL-TUL,1558,0.18725361366622864,13.635348226018397,0.022464698331193838,20.2140350877193,674.0,-0.6942061891937202,-0.6673680790133986,0.2768078266719964,-0.8134538092762696,-0.474555062702848,ATL,TUL,33.6367,-84.428101,36.197084,-95.886225
ATL-TYS,1727,0.20946745562130178,13.098224852071006,0.01910828025477707,15.412429378531073,152.0,-0.3017966466315433,-0.7551434669502358,0.0260725382888148,-1.2779250038574748,-0.5771981447876098,ATL,TYS,33.6367,-84.428101,35.811001,-83.994003
ATL-VPS,2362,0.17545375972342264,12.3552290406223,0.01693480101608806,21.13054187192118,250.0,-0.9026516844557195,-0.8765620250481061,-0.13629339208698069,-0.7247978415266821,-0.6600762357793721,ATL,VPS,33.6367,-84.428101,30.481315,-86.515839
ATW-DTW,1053,0.22040423484119345,23.32820019249278,0.013295346628679962,0.10480349344978165,296.0,-0.10859744500487091,0.9166140800928564,-0.40817240852894027,-2.758669511354304,-0.5897063211988147,ATW,DTW,44.258515,-88.519,42.21377,-83.353786
ATW-ORD,2511,0.28884297520661156,25.654545454545456,0.03544404619673437,30.03576537911302,160.0,1.1003791406141692,1.2967797324476116,1.2464071006594122,0.13662645086847663,0.9450481061474174,ATW,ORD,44.258515,-88.519,41.9786,-87.9048
AUS-ATL,4575,0.19007344758513242,13.877587358112619,0.015300546448087432,34.477751756440284,813.0,-0.6443935660348687,-0.6277819525769504,-0.2583774951605242,0.5663107781431209,-0.2410605589073056,AUS,ATL,30.197535,-97.662015,33.6367,-84.428101
AUS-BNA,3024,0.22437395659432388,15.169616026711186,0.007936507936507936,18.290178571428573,756.0,-0.03847194846106942,-0.41664178792855355,-0.8084949947769422,-0.9995532077784136,-0.5657904847362447,AUS,BNA,30.197535,-97.662015,36.1245,-86.6782
AUS-BOS,1550,0.36236702127659576,32.03058510638298,0.026451612903225806,32.52660550458715,1698.0,2.3991881149462237,2.338736536203301,0.574643242945513,0.37757157603273384,1.422534867531943,AUS,BOS,30.197535,-97.662015,42.36197,-71.0079
AUS-BWI,1278,0.2194732641660016,13.236233040702315,0.017214397496087636,28.64727272727273,1342.0,-0.12504312682477794,-0.7325905063398123,-0.11540663053120395,0.002314122925056906,-0.2426815351926843,AUS,BWI,30.197535,-97.662015,39.1754,-76.668297
AUS-CLT,1717,0.2337118947997609,30.168559473998805,0.023878858474082703,62.808184143222505,1032.0,0.12648358093723766,2.034448861977334,0.38245016418013594,3.306783563842854,1.4625415427343906,AUS,CLT,30.197535,-97.662015,35.2140007019043,-80.94309997558594
AUS-DAL,2334,0.2159090909090909,13.616258741258742,0.017994858611825194,32.87246963562753,189.0,-0.18800457222379216,-0.67048763591888,-0.05710366037939578,0.41102786874742125,-0.12614199994366168,AUS,DAL,30.197535,-97.662015,32.844776,-96.847653
AUS-DEN,5145,0.23503937007874015,16.86240157480315,0.009523809523809525,25.69179229480737,775.0,0.14993355271791295,-0.1400109143069613,-0.689918431255382,-0.28357680818611924,-0.2408931502576374,AUS,DEN,30.197535,-97.662015,39.860027,-104.673792
AUS-DFW,4787,0.28298196044338186,31.323842642903717,0.03843743471903071,47.05913978494624,190.0,0.9968437806867577,2.2232424115528917,1.470022906942444,1.7833395558096208,1.6183621637479284,AUS,DFW,30.197535,-97.662015,32.896801,-97.038002
AUS-DTW,1342,0.1527464258841234,15.906696764484575,0.00819672131147541,30.75862068965517,1149.0,-1.3037788061264073,-0.29618985670210435,-0.7890562138717683,0.20655003267245675,-0.5456187110069558,AUS,DTW,30.197535,-97.662015,42.21377,-83.353786
AUS-ELP,1010,0.22664015904572565,12.76441351888668,0.0009900990099009901,36.271929824561404,528.0,0.0015607243699696865,-0.809694098498132,-1.3274142133564424,0.739866059660083,-0.34892038195613045,AUS,ELP,30.197535,-97.662015,31.809908,-106.375607
AUS-EWR,2029,0.2965412004069176,31.161749745676502,0.02661409561360276,16.777015437392794,1504.0,1.236368990344005,2.196753586776262,0.5867812270452589,-1.14592521977368,0.7184946460979615,AUS,EWR,30.197535,-97.662015,40.6894,-74.170545
AUS-FLL,1010,0.32451678535096645,20.510681586978638,0.023762376237623763,22.197492163009404,1105.0,1.7305602478944093,0.4561820813869439,0.3737485642944536,-0.6215891013104237,0.48472544806634577,AUS,FLL,30.197535,-97.662015,26.072599,-80.152702
AUS-HOU,1507,0.2648432288192128,14.338892595063376,0.0033178500331785005,24.84382871536524,148.0,0.6764214334991867,-0.5523965791327232,-1.153523681599796,-0.3656024222325143,-0.3487753123664617,AUS,HOU,30.197535,-97.662015,29.645336,-95.276812
AUS-IAD,1139,0.1127886323268206,11.531083481349912,0.007901668129938543,34.803149606299215,1297.0,-2.009636870810899,-1.011241876438526,-0.8110976410350975,0.5977873168661817,-0.8085472678545852,AUS,IAD,30.197535,-97.662015,38.9445,-77.455803
